Lcl Date,Lcl Time,UTCOfst,AtvWpt,Latitude,Longitude,AltB,BaroA,AltMSL,OAT,IAS,GndSpd,VSpd,Pitch,Roll,LatAc,NormAc,HDG,TRK,volt1,FQtyL,FQtyR,E1 FFlow,E1 FPres,E1 OilT,E1 OilP,E1 MAP,E1 RPM,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,AltGPS,TAS,HSIS,CRS,NAV1,NAV2,COM1,COM2,HCDI,VCDI,WndSpd,WndDr,WptDst,WptBrg,MagVar,AfcsOn,RollM,PitchM,RollC,PichC,VSpdG,GPSfix,HAL,VAL,HPLwas,HPLfd,VPLwas
2025-01-28,15:57:24,,,35.057186,-118.152008,,29.92,0,,,0,,,,,,,180,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:07:58,,,35.057453,-118.152412,,29.92,0,,,0,,,,,,,30,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:08:06,,,35.057629,-118.152153,,29.92,0,,,7,,,,,,,75,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:08:16,,,35.057636,-118.151695,,29.92,0,,,8,,,,,,,90,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:08:28,,,35.057652,-118.151093,,29.92,0,,,11,,,,,,,90,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:08:36,,,35.05764,-118.15052,,29.92,0,,,13,,,,,,,90,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:08:43,,,35.05764,-118.150063,,29.92,0,,,14,,,,,,,92,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:08:53,,,35.057636,-118.149246,,29.92,0,,,15,,,,,,,90,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:08:55,,,35.057629,-118.149033,,29.92,0,,,15,,,,,,,95,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:08:58,,,35.057583,-118.148788,,29.92,0,,,14,,,,,,,109,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:09:05,,,35.057304,-118.148376,,29.92,0,,,15,,,,,,,137,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:09:08,,,35.057098,-118.148148,,29.92,0,,,15,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:09:13,,,35.056858,-118.147842,,29.92,0,,,16,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:09:17,,,35.056595,-118.147545,,29.92,0,,,17,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:09:21,,,35.056374,-118.14727,,29.92,0,,,17,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:09:25,,,35.056164,-118.147018,,29.92,0,,,18,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:09:28,,,35.05592,-118.146744,,29.92,0,,,19,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:09:35,,,35.055462,-118.146156,,29.92,0,,,20,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:09:42,,,35.054951,-118.145554,,29.92,0,,,22,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:09:51,,,35.054226,-118.144661,,29.92,0,,,23,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:09:58,,,35.053696,-118.144058,,29.92,0,,,24,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:10:05,,,35.053123,-118.143341,,29.92,0,,,23,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:10:13,,,35.052498,-118.142601,,29.92,0,,,22,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:10:21,,,35.051891,-118.141869,,29.92,0,,,23,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:10:28,,,35.051285,-118.141174,,29.92,0,,,25,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:10:35,,,35.050682,-118.14045,,29.92,0,,,26,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:10:43,,,35.050076,-118.139709,,29.92,0,,,24,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:10:50,,,35.049435,-118.138916,,29.92,0,,,25,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:10:57,,,35.048801,-118.138161,,29.92,0,,,26,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:11:05,,,35.048061,-118.137276,,29.92,0,,,27,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:11:13,,,35.047352,-118.136398,,29.92,0,,,26,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:11:20,,,35.046696,-118.135597,,29.92,0,,,27,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:11:27,,,35.046131,-118.134926,,29.92,0,,,25,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:11:34,,,35.045528,-118.134209,,29.92,0,,,23,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:11:41,,,35.044945,-118.133492,,29.92,0,,,21,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:11:48,,,35.044476,-118.132942,,29.92,0,,,19,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:11:56,,,35.044121,-118.132553,,29.92,0,,,13,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:11:59,,,35.044018,-118.132301,,29.92,0,,,12,,,,,,,106,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:12:03,,,35.044003,-118.13205,,29.92,0,,,10,,,,,,,78,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:12:11,,,35.04414,-118.131836,,29.92,0,,,4,,,,,,,50,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:17:31,,,35.04435,-118.131622,,29.92,0,,,8,,,,,,,45,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:17:38,,,35.044571,-118.131348,,29.92,0,,,10,,,,,,,42,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:17:45,,,35.044815,-118.131149,,29.92,0,,,10,,,,,,,25,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:17:50,,,35.045036,-118.131111,,29.92,0,,,9,,,,,,,345,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:17:55,,,35.045246,-118.131241,,29.92,0,,,10,,,,,,,323,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:18:02,,,35.045448,-118.131447,,29.92,0,,,7,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:20:54,,,35.045803,-118.131897,,29.92,0,,,0,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:21:01,,,35.047314,-118.133713,,29.92,0,,,96,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:21:09,,,35.05069,-118.137833,,29.92,0,,,166,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:21:18,,,35.056458,-118.144783,,29.92,0,,,204,,,,,,,316,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:21:27,,,35.062775,-118.152245,,29.92,0,,,222,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:21:34,,,35.067993,-118.158241,,29.92,0,,,240,,,,,,,317,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:21:38,,,35.072342,-118.162895,,29.92,0,,,274,,,,,,,320,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:21:41,,,35.074722,-118.165245,,29.92,0,,,292,,,,,,,322,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:21:43,,,35.077065,-118.167343,,29.92,0,,,305,,,,,,,325,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:21:45,,,35.079803,-118.169449,,29.92,0,,,322,,,,,,,328,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:21:47,,,35.082596,-118.171303,,29.92,4075,,,334,,,,,,,332,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:21:49,,,35.085434,-118.172867,,29.92,4200,,,350,,,,,,,338,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:21:52,,,35.089279,-118.174553,,29.92,4350,,,360,,,,,,,341,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:21:54,,,35.09317,-118.175674,,29.92,4525,,,372,,,,,,,346,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:21:56,,,35.096943,-118.176331,,29.92,4725,,,377,,,,,,,353,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:21:58,,,35.100479,-118.176559,,29.92,4900,,,377,,,,,,,358,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:22:00,,,35.10318,-118.176498,,29.92,5050,,,377,,,,,,,1,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:22:02,,,35.106903,-118.176064,,29.92,5250,,,377,,,,,,,8,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:22:05,,,35.111206,-118.17511,,29.92,5425,,,379,,,,,,,12,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:22:07,,,35.114456,-118.174103,,29.92,5575,,,381,,,,,,,15,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:22:09,,,35.119354,-118.172195,,29.92,5750,,,384,,,,,,,18,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:22:11,,,35.122269,-118.170776,,29.92,5875,,,388,,,,,,,21,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:22:13,,,35.125526,-118.16906,,29.92,5975,,,390,,,,,,,25,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:22:16,,,35.129059,-118.16687,,29.92,6100,,,386,,,,,,,28,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:22:18,,,35.132858,-118.16407,,29.92,6300,,,378,,,,,,,34,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:22:20,,,35.135952,-118.161392,,29.92,6500,,,374,,,,,,,37,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:22:22,,,35.138855,-118.158577,,29.92,6700,,,373,,,,,,,38,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:22:24,,,35.141354,-118.156013,,29.92,6850,,,374,,,,,,,40,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:22:26,,,35.143959,-118.153381,,29.92,7025,,,374,,,,,,,40,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:22:29,,,35.146706,-118.150467,,29.92,7200,,,377,,,,,,,41,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:22:31,,,35.150337,-118.146744,,29.92,7450,,,382,,,,,,,41,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:22:33,,,35.15313,-118.143829,,29.92,7600,,,384,,,,,,,41,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:22:35,,,35.156948,-118.139763,,29.92,7850,,,384,,,,,,,41,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:22:37,,,35.159649,-118.136902,,29.92,8075,,,382,,,,,,,41,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:22:40,,,35.162067,-118.134323,,29.92,8350,,,379,,,,,,,41,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:22:42,,,35.164722,-118.13147,,29.92,8625,,,379,,,,,,,42,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:22:44,,,35.168633,-118.127228,,29.92,8950,,,379,,,,,,,42,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:22:57,,,35.185112,-118.108749,,29.92,10550,,,384,,,,,,,42,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:23:10,,,35.202484,-118.089516,,29.92,11725,,,397,,,,,,,42,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:23:23,,,35.220154,-118.069565,,29.92,12600,,,413,,,,,,,43,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:23:56,,,35.264465,-118.018402,,29.92,16275,,,397,,,,,,,43,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:24:11,,,35.283104,-117.993279,,29.92,17600,,,403,,,,,,,54,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:24:13,,,35.285751,-117.988586,,29.92,17775,,,404,,,,,,,56,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:24:15,,,35.287811,-117.984695,,29.92,17900,,,407,,,,,,,57,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:24:17,,,35.28978,-117.98069,,29.92,18025,,,409,,,,,,,59,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:24:19,,,35.291931,-117.975883,,29.92,18150,,,411,,,,,,,62,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:24:21,,,35.293533,-117.971954,,29.92,18225,,,414,,,,,,,64,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:24:23,,,35.295303,-117.966988,,29.92,18325,,,417,,,,,,,66,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:24:26,,,35.296829,-117.962097,,29.92,18425,,,420,,,,,,,69,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:24:28,,,35.297928,-117.958313,,29.92,18475,,,423,,,,,,,71,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:24:30,,,35.299351,-117.952553,,29.92,18550,,,426,,,,,,,74,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:24:32,,,35.300354,-117.947502,,29.92,18600,,,430,,,,,,,76,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:24:34,,,35.301075,-117.942963,,29.92,18650,,,432,,,,,,,80,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:24:36,,,35.301819,-117.936249,,29.92,18750,,,436,,,,,,,83,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:24:39,,,35.302139,-117.931656,,29.92,18825,,,437,,,,,,,86,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:24:41,,,35.30233,-117.925438,,29.92,18950,,,439,,,,,,,88,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:24:43,,,35.302284,-117.920296,,29.92,19050,,,441,,,,,,,91,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:24:45,,,35.302006,-117.914452,,29.92,19200,,,442,,,,,,,94,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:24:47,,,35.301682,-117.909851,,29.92,19300,,,444,,,,,,,95,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:24:49,,,35.301178,-117.904816,,29.92,19425,,,445,,,,,,,98,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:24:52,,,35.300354,-117.898979,,29.92,19575,,,444,,,,,,,99,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:24:54,,,35.29953,-117.894173,,29.92,19725,,,446,,,,,,,102,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:24:56,,,35.298523,-117.889084,,29.92,19875,,,446,,,,,,,104,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:24:58,,,35.297195,-117.883186,,29.92,20075,,,447,,,,,,,105,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:25:00,,,35.295906,-117.878098,,29.92,20250,,,446,,,,,,,107,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:25:02,,,35.294724,-117.873749,,29.92,20375,,,447,,,,,,,107,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:25:04,,,35.293396,-117.868942,,29.92,20525,,,448,,,,,,,108,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:25:06,,,35.291809,-117.863434,,29.92,20675,,,449,,,,,,,110,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:25:09,,,35.290009,-117.857498,,29.92,20875,,,450,,,,,,,110,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:25:11,,,35.288589,-117.852859,,29.92,21025,,,451,,,,,,,110,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:25:13,,,35.286831,-117.84742,,29.92,21175,,,451,,,,,,,110,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:25:15,,,35.285385,-117.842743,,29.92,21325,,,452,,,,,,,110,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:25:17,,,35.283875,-117.838097,,29.92,21425,,,452,,,,,,,110,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:25:19,,,35.282501,-117.833801,,29.92,21575,,,453,,,,,,,112,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
