Lcl Date,Lcl Time,UTCOfst,AtvWpt,Latitude,Longitude,AltB,BaroA,AltMSL,OAT,IAS,GndSpd,VSpd,Pitch,Roll,LatAc,NormAc,HDG,TRK,volt1,FQtyL,FQtyR,E1 FFlow,E1 FPres,E1 OilT,E1 OilP,E1 MAP,E1 RPM,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,AltGPS,TAS,HSIS,CRS,NAV1,NAV2,COM1,COM2,HCDI,VCDI,WndSpd,WndDr,WptDst,WptBrg,MagVar,AfcsOn,RollM,PitchM,RollC,PichC,VSpdG,GPSfix,HAL,VAL,HPLwas,HPLfd,VPLwas
2025-01-28,16:50:47,,,35.031864,-117.915176,,29.92,7200,,,356,,,,,,,165,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:50:49,,,35.028652,-117.914261,,29.92,7100,,,351,,,,,,,167,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:50:51,,,35.024834,-117.913345,,29.92,6975,,,346,,,,,,,169,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:50:53,,,35.022079,-117.912842,,29.92,6900,,,339,,,,,,,173,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:50:55,,,35.018188,-117.912338,,29.92,6800,,,336,,,,,,,175,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:50:57,,,35.015808,-117.91217,,29.92,6750,,,331,,,,,,,177,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:51:00,,,35.012283,-117.912109,,29.92,6675,,,324,,,,,,,181,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:51:02,,,35.008072,-117.912277,,29.92,6575,,,319,,,,,,,183,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:51:04,,,35.005421,-117.912598,,29.92,6550,,,312,,,,,,,186,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:51:06,,,35.002396,-117.913231,,29.92,6475,,,305,,,,,,,190,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:51:08,,,34.999836,-117.91391,,29.92,6425,,,299,,,,,,,194,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:51:11,,,34.996536,-117.915138,,29.92,6375,,,291,,,,,,,198,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:51:13,,,34.99369,-117.916603,,29.92,6300,,,285,,,,,,,203,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:51:15,,,34.991547,-117.917885,,29.92,6250,,,278,,,,,,,208,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:51:17,,,34.988663,-117.919983,,29.92,6175,,,274,,,,,,,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:51:19,,,34.987171,-117.921356,,29.92,6125,,,269,,,,,,,218,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:51:21,,,34.985092,-117.923546,,29.92,6075,,,261,,,,,,,224,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:51:23,,,34.982983,-117.92627,,29.92,6000,,,257,,,,,,,228,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:51:25,,,34.981541,-117.928558,,29.92,5950,,,251,,,,,,,233,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:51:28,,,34.980377,-117.930779,,29.92,5900,,,246,,,,,,,240,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:51:30,,,34.979279,-117.933189,,29.92,5825,,,243,,,,,,,243,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:51:32,,,34.978279,-117.935883,,29.92,5750,,,242,,,,,,,247,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:51:34,,,34.977303,-117.939148,,29.92,5675,,,243,,,,,,,251,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:51:36,,,34.9767,-117.941605,,29.92,5650,,,243,,,,,,,254,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:51:38,,,34.976166,-117.944008,,29.92,5600,,,242,,,,,,,254,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:51:40,,,34.975616,-117.946693,,29.92,5575,,,240,,,,,,,256,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:51:43,,,34.974976,-117.949776,,29.92,5550,,,238,,,,,,,255,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:51:45,,,34.974197,-117.953537,,29.92,5500,,,236,,,,,,,256,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:51:47,,,34.973694,-117.956055,,29.92,5450,,,237,,,,,,,257,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:51:50,,,34.973099,-117.959305,,29.92,5400,,,237,,,,,,,257,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:51:52,,,34.972641,-117.961884,,29.92,5375,,,238,,,,,,,258,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:51:54,,,34.972137,-117.964668,,29.92,5350,,,240,,,,,,,257,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:51:56,,,34.971588,-117.968277,,29.92,5350,,,241,,,,,,,258,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:51:58,,,34.971176,-117.970688,,29.92,5350,,,239,,,,,,,258,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:52:00,,,34.970764,-117.973381,,29.92,5350,,,235,,,,,,,259,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:52:02,,,34.970322,-117.976395,,29.92,5325,,,233,,,,,,,259,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:52:05,,,34.96994,-117.97921,,29.92,5300,,,230,,,,,,,261,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:52:18,,,34.968384,-117.995125,,29.92,5150,,,220,,,,,,,266,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:52:20,,,34.968319,-117.99791,,29.92,5125,,,224,,,,,,,268,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:52:22,,,34.968292,-118.00135,,29.92,5075,,,227,,,,,,,271,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:52:24,,,34.968338,-118.0037,,29.92,5050,,,231,,,,,,,272,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:52:27,,,34.968521,-118.007011,,29.92,5000,,,232,,,,,,,274,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:52:29,,,34.968796,-118.010094,,29.92,4975,,,232,,,,,,,276,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:52:31,,,34.969116,-118.012726,,29.92,4925,,,230,,,,,,,278,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:52:33,,,34.969482,-118.015305,,29.92,4875,,,230,,,,,,,279,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:52:35,,,34.969849,-118.017662,,29.92,4850,,,225,,,,,,,281,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:52:38,,,34.970505,-118.020973,,29.92,4800,,,223,,,,,,,283,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:52:40,,,34.971111,-118.023834,,29.92,4725,,,220,,,,,,,285,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:52:42,,,34.971764,-118.026237,,29.92,4700,,,216,,,,,,,287,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:52:44,,,34.972458,-118.028755,,29.92,4650,,,213,,,,,,,289,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:52:46,,,34.97319,-118.030945,,29.92,4575,,,211,,,,,,,291,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:52:48,,,34.973953,-118.033386,,29.92,4525,,,208,,,,,,,293,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:52:50,,,34.974609,-118.035202,,29.92,4475,,,208,,,,,,,294,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:52:53,,,34.975533,-118.037735,,29.92,4425,,,205,,,,,,,295,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:52:55,,,34.976624,-118.040359,,29.92,4350,,,202,,,,,,,296,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:52:57,,,34.977402,-118.04232,,29.92,4300,,,200,,,,,,,296,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:52:59,,,34.978512,-118.044952,,29.92,4225,,,200,,,,,,,297,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:53:02,,,34.97937,-118.046806,,29.92,4175,,,202,,,,,,,298,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:53:04,,,34.980423,-118.049103,,29.92,4100,,,204,,,,,,,300,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:53:06,,,34.981522,-118.051231,,29.92,4025,,,206,,,,,,,301,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:53:08,,,34.982658,-118.05336,,29.92,3975,,,207,,,,,,,303,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:53:10,,,34.983727,-118.055191,,29.92,3925,,,209,,,,,,,305,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:53:12,,,34.985172,-118.057541,,29.92,3875,,,211,,,,,,,308,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:53:15,,,34.986557,-118.059471,,29.92,3825,,,211,,,,,,,310,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:53:17,,,34.987793,-118.061157,,29.92,3775,,,210,,,,,,,313,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:53:19,,,34.989361,-118.063202,,29.92,3750,,,208,,,,,,,314,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:53:21,,,34.991222,-118.065491,,29.92,3700,,,206,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:53:23,,,34.992245,-118.06675,,29.92,3675,,,202,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:53:26,,,34.993973,-118.068893,,29.92,3650,,,199,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:53:28,,,34.995255,-118.070518,,29.92,3625,,,195,,,,,,,313,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:53:30,,,34.996624,-118.072128,,29.92,3600,,,194,,,,,,,313,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:53:32,,,34.998158,-118.074074,,29.92,3550,,,193,,,,,,,313,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:53:35,,,34.999786,-118.076065,,29.92,3525,,,190,,,,,,,314,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:53:37,,,35.001022,-118.077637,,29.92,3500,,,188,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:53:39,,,35.002258,-118.079094,,29.92,3475,,,185,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:53:41,,,35.003559,-118.080658,,29.92,3450,,,181,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:53:43,,,35.005047,-118.082489,,29.92,3425,,,179,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:53:50,,,35.008667,-118.086884,,29.92,3350,,,178,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:53:58,,,35.01384,-118.093163,,29.92,3225,,,175,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:54:05,,,35.017292,-118.097366,,29.92,3150,,,169,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:54:14,,,35.022354,-118.103584,,29.92,3025,,,173,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:54:20,,,35.02597,-118.108017,,29.92,2950,,,176,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:54:27,,,35.029861,-118.112701,,29.92,2875,,,175,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:54:35,,,35.034576,-118.1185,,29.92,2775,,,175,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:54:44,,,35.039543,-118.124542,,29.92,2650,,,175,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:54:50,,,35.043365,-118.129204,,29.92,2600,,,175,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:54:57,,,35.047028,-118.133629,,29.92,2550,,,165,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:55:05,,,35.051102,-118.138565,,29.92,2575,,,137,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:55:12,,,35.053848,-118.141869,,29.92,2600,,,123,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:55:18,,,35.056351,-118.144913,,29.92,2600,,,106,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:55:26,,,35.058804,-118.147911,,29.92,0,,,80,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:55:42,,,35.060715,-118.150208,,29.92,0,,,0,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:55:48,,,35.063076,-118.153053,,29.92,0,,,48,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:55:56,,,35.064377,-118.154625,,29.92,0,,,43,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:56:08,,,35.066048,-118.156654,,29.92,0,,,38,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:56:22,,,35.067696,-118.15863,,29.92,0,,,33,,,,,,,315,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:56:31,,,35.068523,-118.159691,,29.92,0,,,22,,,,,,,309,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:56:42,,,35.068623,-118.160721,,29.92,0,,,15,,,,,,,236,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:56:54,,,35.067883,-118.161102,,29.92,0,,,15,,,,,,,160,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:56:58,,,35.067673,-118.160934,,29.92,0,,,15,,,,,,,143,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:57:03,,,35.067394,-118.160637,,29.92,0,,,16,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:57:06,,,35.067192,-118.160408,,29.92,0,,,17,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:57:10,,,35.066963,-118.160103,,29.92,0,,,18,,,,,,,132,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:57:18,,,35.06646,-118.159485,,29.92,0,,,20,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:57:21,,,35.066265,-118.159248,,29.92,0,,,20,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:57:23,,,35.06609,-118.159035,,29.92,0,,,20,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:57:32,,,35.06543,-118.158279,,29.92,0,,,21,,,,,,,137,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:57:41,,,35.064835,-118.157547,,29.92,0,,,23,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:57:56,,,35.063576,-118.156029,,29.92,0,,,0,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:58:03,,,35.062923,-118.155243,,29.92,0,,,26,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:58:11,,,35.06226,-118.154442,,29.92,0,,,25,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:58:18,,,35.061596,-118.153641,,29.92,0,,,25,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:58:27,,,35.061016,-118.152939,,29.92,0,,,26,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:58:36,,,35.060074,-118.15181,,29.92,0,,,25,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:58:45,,,35.059246,-118.150795,,29.92,0,,,22,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:58:55,,,35.058582,-118.149979,,29.92,0,,,18,,,,,,,135,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:59:03,,,35.058105,-118.149536,,29.92,0,,,13,,,,,,,163,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:59:23,,,35.057625,-118.150711,,29.92,0,,,0,,,,,,,270,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:59:28,,,35.057606,-118.151062,,29.92,0,,,14,,,,,,,267,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:59:47,,,35.057606,-118.152138,,29.92,0,,,0,,,,,,,264,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:59:49,,,35.057407,-118.152397,,29.92,0,,,0,,,,,,,188,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:59:59,,,35.057152,-118.152237,,29.92,0,,,6,,,,,,,157,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,17:00:06,,,35.057106,-118.152023,,29.92,0,,,5,,,,,,,157,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,17:00:15,,,35.05711,-118.151779,,29.92,0,,,4,,,,,,,157,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
